Database,SS,YYYY,cas_id,dist_1,Forest_Type,dist_YYYY,YearsAgo,YearsAgo_Range,dist_ext_upper_1
BAM,WH:18A:2,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000005050-0092750,CO,,1995,9,5_10,95-100
BAM,WH:18A:3,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000005050-0092750,CO,,1995,6,5_10,95-100
BAM,WH:18A:3,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000005050-0092750,CO,,1995,9,5_10,95-100
BAM,WH:18A:7,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000005051-0092648,CO,,1995,6,5_10,95-100
BAM,WH:18A:7,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000005051-0092648,CO,,1995,9,5_10,95-100
BAM,WH:18A:8,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000000024-0092398,CO,,1995,6,5_10,95-100
BAM,WH:18A:8,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000000024-0092398,CO,,1995,9,5_10,95-100
BAM,WH:18A:9,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000005050-0092750,CO,,1995,6,5_10,95-100
BAM,WH:18A:9,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT63R9M6-0000005050-0092750,CO,,1995,9,5_10,95-100
BAM,WH:18B:11,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005200-0094025,CO,,1995,6,5_10,95-100
BAM,WH:18B:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005200-0094025,CO,,1995,9,5_10,95-100
BAM,WH:18B:2,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005205-0094258,CO,,1995,6,5_10,95-100
BAM,WH:18B:2,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005205-0094258,CO,,1995,9,5_10,95-100
BAM,WH:18B:3,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005205-0094258,CO,,1995,6,5_10,95-100
BAM,WH:18B:3,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005205-0094258,CO,,1995,9,5_10,95-100
BAM,WH:18B:4,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005205-0094258,CO,,1995,6,5_10,95-100
BAM,WH:18B:4,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005205-0094258,CO,,1995,9,5_10,95-100
BAM,WH:18B:5,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005207-0094785,CO,,1995,6,5_10,95-100
BAM,WH:18B:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005207-0094785,CO,,1995,9,5_10,95-100
BAM,WH:18B:6,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000000572-0094285,CO,,1997,4,0_5,75-95
BAM,WH:18B:6,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000000572-0094285,CO,,1997,7,5_10,75-95
BAM,WH:18B:7,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000000572-0094285,CO,,1997,4,0_5,75-95
BAM,WH:18B:7,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000000572-0094285,CO,,1997,7,5_10,75-95
BAM,WH:18B:8,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005194-0094633,CO,,1995,6,5_10,95-100
BAM,WH:18B:8,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005194-0094633,CO,,1995,9,5_10,95-100
BAM,WH:18B:9,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005194-0094633,CO,,1995,6,5_10,95-100
BAM,WH:18B:9,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R9M6-0000005194-0094633,CO,,1995,9,5_10,95-100
BAM,WH:19A:12,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005203-0097711,CO,,1995,6,5_10,95-100
BAM,WH:19A:12,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005203-0097711,CO,,1995,9,5_10,95-100
BAM,WH:19A:3,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000000311-0098627,CO,,1993,8,5_10,95-100
BAM,WH:19A:3,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000000311-0098627,CO,,1993,11,10_15,95-100
BAM,WH:19A:5,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000000311-0098627,CO,,1993,8,5_10,95-100
BAM,WH:19A:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000000311-0098627,CO,,1993,11,10_15,95-100
BAM,WH:19B:1,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005206-0097760,CO,,1995,6,5_10,95-100
BAM,WH:19B:1,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005206-0097760,CO,,1995,9,5_10,95-100
BAM,WH:19B:10,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005203-0097711,CO,,1995,6,5_10,95-100
BAM,WH:19B:10,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005203-0097711,CO,,1995,9,5_10,95-100
BAM,WH:19B:11,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005203-0097711,CO,,1995,6,5_10,95-100
BAM,WH:19B:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005203-0097711,CO,,1995,9,5_10,95-100
BAM,WH:19B:8,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005201-0097295,CO,,1995,6,5_10,95-100
BAM,WH:19B:8,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005201-0097295,CO,,1995,9,5_10,95-100
BAM,WH:19B:9,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005203-0097711,CO,,1995,6,5_10,95-100
BAM,WH:19B:9,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R7M6-0000005203-0097711,CO,,1995,9,5_10,95-100
BAM,WH:20A:11,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005431-0099958,CO,,1995,6,5_10,95-100
BAM,WH:20A:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005431-0099958,CO,,1995,9,5_10,95-100
BAM,WH:20A:3,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005538-0098924,CO,,1995,6,5_10,95-100
BAM,WH:20A:3,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005538-0098924,CO,,1995,9,5_10,95-100
BAM,WH:20A:4,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005539-0098981,CO,,1995,6,5_10,95-100
BAM,WH:20A:4,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005539-0098981,CO,,1995,9,5_10,95-100
BAM,WH:20A:5,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005539-0098981,CO,,1995,6,5_10,95-100
BAM,WH:20A:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005539-0098981,CO,,1995,9,5_10,95-100
BAM,WH:20B:10,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005436-0099444,CO,,1995,6,5_10,95-100
BAM,WH:20B:10,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005436-0099444,CO,,1995,9,5_10,95-100
BAM,WH:20B:11,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005435-0099718,CO,,1995,6,5_10,95-100
BAM,WH:20B:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005435-0099718,CO,,1995,9,5_10,95-100
BAM,WH:20B:4,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005425-0100059,CO,,1995,6,5_10,95-100
BAM,WH:20B:4,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005425-0100059,CO,,1995,9,5_10,95-100
BAM,WH:20B:5,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005423-0100286,CO,,1995,6,5_10,95-100
BAM,WH:20B:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005423-0100286,CO,,1995,9,5_10,95-100
BAM,WH:20B:6,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005422-0099940,CO,,1995,6,5_10,95-100
BAM,WH:20B:6,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005422-0099940,CO,,1995,9,5_10,95-100
BAM,WH:20B:7,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005417-0099709,CO,,1995,6,5_10,95-100
BAM,WH:20B:7,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005417-0099709,CO,,1995,9,5_10,95-100
BAM,WH:20B:8,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005411-0098720,CO,,1995,6,5_10,95-100
BAM,WH:20B:8,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005411-0098720,CO,,1995,9,5_10,95-100
BAM,WH:20B:9,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005415-0099629,CO,,1995,6,5_10,95-100
BAM,WH:20B:9,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT62R5M6-0000005415-0099629,CO,,1995,9,5_10,95-100
BAM,WH:22B:2,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT59R8M6-0000000144-0127638,CO,conif,1994,7,5_10,95-100
BAM,WH:22B:2,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT59R8M6-0000000144-0127638,CO,conif,1994,10,5_10,95-100
BAM,WH:22B:3,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT59R8M6-0000000144-0127638,CO,conif,1994,7,5_10,95-100
BAM,WH:22B:3,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT59R8M6-0000000144-0127638,CO,conif,1994,10,5_10,95-100
BAM,WH:22B:4,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT59R8M6-0000000144-0127638,CO,conif,1994,7,5_10,95-100
BAM,WH:22B:4,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT59R8M6-0000000144-0127638,CO,conif,1994,10,5_10,95-100
BAM,WH:22B:5,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT59R8M6-0000000144-0127638,CO,conif,1994,7,5_10,95-100
BAM,WH:22B:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT59R8M6-0000000144-0127638,CO,conif,1994,10,5_10,95-100
BAM,WH:23A:11,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT60R6M6-0000000208-0119864,CO,,1993,8,5_10,95-100
BAM,WH:23A:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT60R6M6-0000000208-0119864,CO,,1993,11,10_15,95-100
BAM,WH:23A:12,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT60R6M6-0000000210-0119903,CO,,1993,11,10_15,95-100
BAM,WH:23A:4,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT60R6M6-0000000091-0120379,CO,,1993,8,5_10,95-100
BAM,WH:23A:4,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT60R6M6-0000000091-0120379,CO,,1993,11,10_15,95-100
BAM,WH:23A:5,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT60R6M6-0000000091-0120379,CO,,1993,8,5_10,95-100
BAM,WH:23A:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT60R6M6-0000000091-0120379,CO,,1993,11,10_15,95-100
BAM,WH:23B:7,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000005112-0094452,CO,,1995,6,5_10,95-100
BAM,WH:23B:7,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT63R6M6-0000005112-0094452,CO,,1995,9,5_10,95-100
BAM,WH:24A:1,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000304688-0304687,CO,conif,1994,7,5_10,95-100
BAM,WH:24A:6,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000306681-0306680,CO,conif,1993,8,5_10,95-100
BAM,WH:24A:6,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000306681-0306680,CO,conif,1993,11,10_15,95-100
BAM,WH:24B:11,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000304689-0304688,CO,conif,1994,7,5_10,95-100
BAM,WH:24B:11,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000304689-0304688,CO,conif,1994,10,5_10,95-100
BAM,WH:24B:5,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000304689-0304688,CO,conif,1994,7,5_10,95-100
BAM,WH:24B:5,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000304689-0304688,CO,conif,1994,10,5_10,95-100
BAM,WH:25A:6,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000302275-0302274,CO,,2000,1,0_5,95-100
BAM,WH:25A:6,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000302275-0302274,CO,,2000,4,0_5,95-100
BAM,WH:27A:1,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT57R4M6-0000000667-0137395,CO,conif,1986,18,15_20,95-100
BAM,WH:27A:11,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT57R4M6-0000000667-0137395,CO,conif,1986,15,10_15,95-100
BAM,WH:27A:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT57R4M6-0000000667-0137395,CO,conif,1986,18,15_20,95-100
BAM,WH:27A:3,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000308896-0308895,CO,conif,1987,14,10_15,95-100
BAM,WH:27A:3,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000308896-0308895,CO,conif,1987,17,15_20,95-100
BAM,WH:27A:4,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000314662-0314661,CO,conif,1986,15,10_15,95-100
BAM,WH:27A:4,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000314662-0314661,CO,conif,1986,18,15_20,95-100
BAM,WH:27A:7,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000308896-0308895,CO,conif,1987,14,10_15,95-100
BAM,WH:27A:7,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000308896-0308895,CO,conif,1987,17,15_20,95-100
BAM,WH:27A:8,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000308896-0308895,CO,conif,1987,14,10_15,95-100
BAM,WH:27A:8,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000308896-0308895,CO,conif,1987,17,15_20,95-100
BAM,WH:27A:9,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000314833-0314832,CO,conif,1986,18,15_20,95-100
BAM,WH:27B:4,2001,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000313843-0313842,CO,conif,1989,12,10_15,95-100
BAM,WH:27B:4,2004,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000313843-0313842,CO,conif,1989,15,10_15,95-100
BAM,WH:2A:1,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000364-0036091,CO,decid,1994,10,5_10,75-95
BAM,WH:2A:10,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000378-0035739,CO,,1994,10,5_10,95-100
BAM,WH:2A:2,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000364-0036091,CO,decid,1994,10,5_10,75-95
BAM,WH:2A:3,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000364-0036091,CO,decid,1994,10,5_10,75-95
BAM,WH:2A:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000364-0036091,CO,decid,1994,10,5_10,75-95
BAM,WH:2A:8,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000378-0035739,CO,,1994,10,5_10,95-100
BAM,WH:2A:9,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000378-0035739,CO,,1994,10,5_10,95-100
BAM,WH:2B:10,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000399-0035360,CO,,1994,10,5_10,95-100
BAM,WH:2B:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000399-0035360,CO,,1994,10,5_10,95-100
BAM,WH:2B:2,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000399-0035360,CO,,1994,10,5_10,95-100
BAM,WH:2B:3,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000399-0035360,CO,,1994,10,5_10,95-100
BAM,WH:2B:6,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000399-0035360,CO,,1994,10,5_10,95-100
BAM,WH:2B:7,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000399-0035360,CO,,1994,10,5_10,95-100
BAM,WH:2B:9,2004,AB_0024-xxxxxxxxxxxxAVI-xxT68R13M6-0000000399-0035360,CO,,1994,10,5_10,95-100
BAM,WH:3A:7,2001,AB_0024-xxxxxxxxxxxxAVI-xxT67R10M6-0000000534-0046070,CO,,1999,2,0_5,95-100
BAM,WH:3A:7,2004,AB_0024-xxxxxxxxxxxxAVI-xxT67R10M6-0000000534-0046070,CO,,1999,5,0_5,95-100
BAM,WH:5A:5,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT68R7M6-0000000346-0037268,CO,decid,1989,12,10_15,95-100
BAM,WH:5A:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT68R7M6-0000000346-0037268,CO,decid,1989,15,10_15,95-100
BAM,WH:5A:6,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT68R7M6-0000000346-0037268,CO,decid,1989,12,10_15,95-100
BAM,WH:5A:6,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT68R7M6-0000000346-0037268,CO,decid,1989,15,10_15,95-100
BAM,WH:5A:7,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT68R7M6-0000000346-0037268,CO,decid,1989,12,10_15,95-100
BAM,WH:5A:7,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT68R7M6-0000000346-0037268,CO,decid,1989,15,10_15,95-100
BAM,WH:8A:4,2001,AB_0024-xxxxxxxxxxxxAVI-xxT66R10M6-0000000104-0058712,CO,,1999,2,0_5,95-100
BAM,WH:8A:4,2004,AB_0024-xxxxxxxxxxxxAVI-xxT66R10M6-0000000104-0058712,CO,,1999,5,0_5,95-100
BAM,WH:9A:10,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005425-0064423,CO,,1995,6,5_10,95-100
BAM,WH:9A:10,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005425-0064423,CO,,1995,9,5_10,95-100
BAM,WH:9A:11,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005424-0064420,CO,,1995,6,5_10,95-100
BAM,WH:9A:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005424-0064420,CO,,1995,9,5_10,95-100
BAM,WH:9A:12,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005427-0064166,CO,,1995,6,5_10,95-100
BAM,WH:9A:12,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005427-0064166,CO,,1995,9,5_10,95-100
BAM,WH:9A:9,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005427-0064166,CO,,1995,6,5_10,95-100
BAM,WH:9A:9,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005427-0064166,CO,,1995,9,5_10,95-100
BAM,WH:9B:11,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000000486-0063615,CO,conif,1987,14,10_15,95-100
BAM,WH:9B:11,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000000486-0063615,CO,conif,1987,17,15_20,95-100
BAM,WH:9B:3,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005402-0063994,CO,,1995,6,5_10,95-100
BAM,WH:9B:3,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005402-0063994,CO,,1995,9,5_10,95-100
BAM,WH:9B:4,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005402-0063994,CO,,1995,6,5_10,95-100
BAM,WH:9B:4,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005402-0063994,CO,,1995,9,5_10,95-100
BAM,WH:9B:5,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005416-0064194,CO,,1995,6,5_10,95-100
BAM,WH:9B:5,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005416-0064194,CO,,1995,9,5_10,95-100
BAM,WH:9B:8,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005546-0062843,CO,,1995,6,5_10,95-100
BAM,WH:9B:8,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005546-0062843,CO,,1995,9,5_10,95-100
BAM,WH:9B:9,2001,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005547-0063561,CO,,1995,6,5_10,95-100
BAM,WH:9B:9,2004,AB_0024-xxxxxxxxxxxxAVI-xxxT65R8M6-0000005547-0063561,CO,,1995,9,5_10,95-100
BU,ABMI-0560-NE,2016,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000192714-0192713,CO,,2002,14,10_15,95-100
BU,ABMI-0560-NW,2016,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000192714-0192713,CO,,2002,14,10_15,95-100
BU,ABMI-0560-SE,2016,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000192714-0192713,CO,,2002,14,10_15,95-100
BU,ABMI-0560-SW,2016,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000192714-0192713,CO,,2002,14,10_15,95-100
BU,ABMI-0600-NE,2015,AB_0014-xxxxxxxxxxALPAC-xT083R17M4-0831740329-0001156,CO,decid,1979,36,35_40,95-100
BU,ABMI-0600-NW,2015,AB_0014-xxxxxxxxxxALPAC-xT083R17M4-0831740329-0001156,CO,decid,1979,36,35_40,95-100
BU,ABMI-0600-SE,2015,AB_0014-xxxxxxxxxxALPAC-xT083R17M4-0831740329-0001156,CO,decid,1979,36,35_40,95-100
BU,ABMI-0600-SW,2015,AB_0014-xxxxxxxxxxALPAC-xT083R17M4-0831740329-0001156,CO,decid,1979,36,35_40,95-100
BU,ABMI-0632-NE,2015,AB_0014-xxxxxxxxxxALPAC-xT080R17M4-0801741055-0000119,CO,decid_mixed,1971,44,,25-50
BU,ABMI-0632-NW,2015,AB_0014-xxxxxxxxxxALPAC-xT080R17M4-0801741055-0000119,CO,decid_mixed,1971,44,,25-50
BU,ABMI-0632-SE,2015,AB_0014-xxxxxxxxxxALPAC-xT080R17M4-0801741055-0000119,CO,decid_mixed,1971,44,,25-50
BU,ABMI-0632-SW,2015,AB_0014-xxxxxxxxxxALPAC-xT080R17M4-0801741055-0000119,CO,decid_mixed,1971,44,,25-50
BU,ABMI-OG-EI-0340-41-2,2017,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000038345-0038344,CO,decid,2002,15,10_15,95-100
BU,ABMI-OG-EI-0899-41-2,2017,AB_0024-xxxxxxxxxxxxAVI-xxxT68R7M6-0000000346-0037268,CO,decid,1989,28,25_30,95-100
BU,AM-424-SW,2014,AB_0014-xxxxxxxxxxALPAC-xT079R06M4-0790640502-0001474,CO,decid,1995,19,15_20,95-100
BU,AM-424-SW,2015,AB_0014-xxxxxxxxxxALPAC-xT079R06M4-0790640502-0001474,CO,decid,1995,20,15_20,95-100
BU,AM-424-SW,2016,AB_0014-xxxxxxxxxxALPAC-xT079R06M4-0790640502-0001474,CO,decid,1995,21,20_25,95-100
BU,AM-424-SW,2017,AB_0014-xxxxxxxxxxALPAC-xT079R06M4-0790640502-0001474,CO,decid,1995,22,20_25,95-100
BU,AM-424-SW,2018,AB_0014-xxxxxxxxxxALPAC-xT079R06M4-0790640502-0001474,CO,decid,1995,23,20_25,95-100
BU,AM-441-NE,2014,AB_0014-xxxxxxxxxxALPAC-xT071R12M4-0711241122-0000608,CO,decid,1996,18,15_20,75-95
BU,AM-441-NE,2015,AB_0014-xxxxxxxxxxALPAC-xT071R12M4-0711241122-0000608,CO,decid,1996,19,15_20,75-95
BU,AM-441-NE,2016,AB_0014-xxxxxxxxxxALPAC-xT071R12M4-0711241122-0000608,CO,decid,1996,20,15_20,75-95
BU,AM-441-NE,2017,AB_0014-xxxxxxxxxxALPAC-xT071R12M4-0711241122-0000608,CO,decid,1996,21,20_25,75-95
BU,AM-441-SE,2014,AB_0014-xxxxxxxxxxALPAC-xT071R12M4-0711246059-0000809,CO,decid,1997,17,15_20,95-100
BU,AM-441-SE,2015,AB_0014-xxxxxxxxxxALPAC-xT071R12M4-0711246059-0000809,CO,decid,1997,18,15_20,95-100
BU,AM-441-SE,2017,AB_0014-xxxxxxxxxxALPAC-xT071R12M4-0711246059-0000809,CO,decid,1997,20,15_20,95-100
BU,BG-0001-013,2014,AB_0014-xxxxxxxxxxALPAC-xT084R06M4-0840640176-0001499,CO,decid,1994,20,15_20,95-100
BU,BG-0001-021,2014,AB_0014-xxxxxxxxxxALPAC-xT084R07M4-0840740138-0001232,CO,decid,1995,19,15_20,95-100
BU,BG-0001-022,2014,AB_0014-xxxxxxxxxxALPAC-xT084R07M4-0840746006-0001464,CO,decid,1995,19,15_20,75-95
BU,BG-0001-026,2014,AB_0014-xxxxxxxxxxALPAC-xT084R06M4-0840640231-0001357,CO,decid,1994,20,15_20,95-100
BU,BG-0001-041,2014,AB_0014-xxxxxxxxxxALPAC-xT084R06M4-0840640286-0001197,CO,decid,1994,20,15_20,95-100
BU,BG-0001-052,2014,AB_0014-xxxxxxxxxxALPAC-xT084R07M4-0840740522-0001118,CO,decid,1994,20,15_20,95-100
BU,BG-0001-066,2014,AB_0014-xxxxxxxxxxALPAC-xT084R07M4-0840740757-0000805,CO,decid,1994,20,15_20,95-100
BU,BG-0001-070,2014,AB_0014-xxxxxxxxxxALPAC-xT084R07M4-0840740643-0000981,CO,decid,1995,19,15_20,95-100
BU,BG-0001-073,2014,AB_0014-xxxxxxxxxxALPAC-xT084R06M4-0840640723-0000865,CO,decid,1996,18,15_20,95-100
BU,BG-0001-075,2014,AB_0014-xxxxxxxxxxALPAC-xT084R06M4-0840649656-0000861,CO,,2005,9,5_10,95-100
BU,BG-0001-086,2014,AB_0014-xxxxxxxxxxALPAC-xT084R06M4-0840640759-0000736,CO,decid,1994,20,15_20,95-100
BU,BG-0001-099,2014,AB_0014-xxxxxxxxxxALPAC-xT084R07M4-0840741109-0000625,CO,decid,1994,20,15_20,95-100
BU,BG-0001-100,2014,AB_0014-xxxxxxxxxxALPAC-xT084R07M4-0840741131-0000638,CO,decid,1994,20,15_20,95-100
